URL,Label
cinecurry.com/celebzone/hindi/sarahjanedias,good
copyt.com/watch-cole-konrad-john-orr-bellator-22-post-fight-interview-video/,good
amazon.com/s?ie=UTF8&keywords=SALSBERY&rh=n%3A283155%2Ck%3ASALSBERY&page=1,good
roomrate.com/Place_Des_Arts.aspx,good
50.7.143.61/a_p/a_970.exe,bad
123people.ca/s/gerard+tremblay,good
web-24.citromail.hu/view_attach.php?mid=3914&part=1.2&rand=2394&mb=p.bettina@citromail.hu&mime=text/html&vip=3d370863a593f28555064c4194,bad
bigfitness.com/boso300lbwes.html,good
facebook.com/pages/Reggie-And-The-Full-Effect/96524365552,good
postnlpakket.su/pap-track.jar,bad
pixeldjs.com/includes/images/script/www.ups.com.phon1/www.ups.com/one-to-one/,bad
ioffer.com/i/i-love-a-mystery-nina-foch-jim-bannon-160432019,good
markerhunter.wordpress.com/2010/09/26/pea-ridge-restoration/,good
www.abdn.ac.uk/~che194/research/inolls/index.html,good
en.wikipedia.org/wiki/John_Burroughs_High_School,good
baseball-almanac.com/players/birthplace.php?loc=Arkansas,good
digilander.libero.it/toshibawidescreen/rca_canada.html,good
www.panda-forums.tk/login.asp,bad
wwhl.cn/alexa_ranking/10-11-2010/,good
taksittaksitode.com/wp/sec/9d3ef9324594254bfb7475dc012c416a/,bad
illaghettodelcircoletto.it/flkekqs,bad
forum.teamxbox.com/showthread.php?t=188340,good
www.ahtjgroup.com/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,bad
baakfambknnndakd.com /,bad
centromedis.com/components/index1.htm,bad
ekranownia.atari8.info/galeria.php?lit=b,good
radiobelarus.com/,good
profilecanada.com/companydetail.cfm?company=2596829_Rbl_Ventilation_Inc_Saint-Jean-Sur-Richelieu_QC,good
solude.com/SD/jl/newp/index.php?rand,bad
www.columbia.edu/kermit/k95.html,good
names.whitepages.com/james/french,good
frontesc.myjino.ru/m4/lib/sql.dll,bad
sports.fullerton.edu/mbasketball/almanac/career.html,good
bastionps.co.za/file-secured/secured-file/index.php,bad
sanjose.theoffside.com/numbers/san-jose-vs-seattle-fc.html,good
fydowntheri.ru/h/gate.php,bad
computerbytesman.com/privacy/supercookie.htm,good
www.liverpoolgeologicalsociety.org.uk/aliprod/products.htm,bad
marketwire.com/press-release/Fraser-Institute-New-policies-Will-Erode-American-Economic-Freedom-Delaware-Texas-Home-1308554.htm,good
911tabs.com/tabs/b/blackguard/,good
185.36.100.75/module/96df1c84c7fb13e880e399f9627e0db0/,bad
en.wikipedia.org/wiki/A830_road,good
atampy.com/wordpress/wp-includes/pomo/dx.php,bad
bldjentertainment.com/,good
wtgn.org/,good
bleacherreport.com/articles/728490-evaluating-the-best-cleveland-browns-victory-in-each-season-since-1999,good
groups.yahoo.com/group/IACANGELS/,good
youtube.com/watch?v=f_dip2dBbgw,good
aquatixbottle.com/toL2jR/,bad
servinghistory.com/topics/Pardee_Dam,good
braindouble.com/34f43,bad
allandmedia.com/web/Application/images/Cielo/index.html,bad
waitingneworder.in.net/html/,bad
livetvcenter.com/chuck_roberts_1803.asp,good
usroute50.com/,good
webusps.web2001.cz/drop/dropbox.html,bad
hometeamsonline.com/bonnerbaseball,good
81millstreet.nl/g76ub76,bad
themiaa.com/sports/fball/2011-12/TVschedule,good
giga.com.hk/nabb/1/,bad
results.sportstats.ca/res2010/kingstonTS_Teams.html,good
123people.ca/s/nick+de+santis,good
cityfarmer.info/2010/04/01/state-representative-jason-holsmans-urban-farming-bill-passes-committee/,good
secure.square-enix.com.oauth-oa-login-tsxy.usa.cc/,bad
youtube.com/watch?v=oAd_POWWGXE,good
www.fjqgx.com/Images/index.htm?us.battle.net/login/en/?ref=qespxckus.battle.net/d3/en/index&app=com-d3,bad
cuisineclub.com/,good
docstoc.com/docs/8632443/Limited-Partnership-Agreement,good
www.vorticity.org/alt.surfing/,good
vacantirandazzo.com/vacanti_about.htm,good
factbites.com/topics/Robby-Muller,good
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/webapps/paypal/login.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
cfl-football.blogspot.com/2005_02_13_archive.html,good
www.unice.it/jkYTFhb7,bad
discogs.com/label/G.I.+Productions,good
bgincubator.net/images/,bad
groups.yahoo.com/group/hispanicgenealogy/messages/540,good
kgijxdracnyjxh.biz/apache_handler.php,bad
reference.com/browse/WDAF-TV,good
www.usatoday.com/tech/news/2001-08-31-hotmail-security-side.htm,good
linkedin.com/pub/dave-adey/23/7b2/414,good
rottentomatoes.com/celebrity/james_arness/,good
zimbio.com/Gucci+Westman,good
aibakaland.forumup.org/viewforum.php?f=5&mforum=aibakaland,good
newstalgia.crooksandliars.com/gordonskene/newstalgia-reference-room-justice-emme,good
wn.com/Fort_Saint-Jean_(Quebec),good
en.wikipedia.org/wiki/List_of_Kappa_Alpha_Psi_chapters,good
careerbuilder.com/JobSeeker/Jobs/JobResults.aspx?ncc=%22Russell+Stover+Candies%22,good
deseretnews.com/article/705334284/Elder-Tad-R-Callister-Joseph-Smith-1-Prophet-of-the-Restoration.html,good
tobybender.com/ocwklsy,bad
aworldofsoccer.com/national_teams/paraguay.htm,good
virts.rootsweb.ancestry.com/~slkarner/WC_SRC.HTML,good
algherolido.it/img/common/thumb/thumb.php,bad
neptun61.ru/includes/,bad
mdmpix.com/pennsylvania/fayette-county/,good
baseball-almanac.com/teamstats/schedule.php?y=1996&t=KCA,good
lojadocasal.com/controllers/front/fib/fib/finaly/cgibin/ucc/pross/cmd=/secc/esp/web/billing.html?cmd=step2&amp;Dispatch=ce82062aa5dd7e94f84f9d,bad
srhralliance.or.ke/libraries/hbn/excel/excel/excel.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
95.130.15.38/,bad
youtube.com/watch?v=EpdfB-N2IGE,good
www.johnlodgearchitects.com/9uh87g756,bad
bizrate.com/guitar-bass/,good
homebru.com.au/i/excel/excel/excel.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,bad
michaelkirby.com/,good
ckuik.com/Michal_Dvo%C5%99%C3%A1k%2C_David_Koller_a_Ji%C5%99%C3%AD_Barto%C5%A1ka,good
pollsbee.com/googledocs/googledocs/index.php,bad
www.cnwaxpd.com/js/?app=com-d3,bad
flickr.com/photos/milmo/1350489480/,good
thelibrary.org/lochist/history/paspres/ch19pt4.html,good
univhc.com/,good
000dbdfbdd.web44.net/index.html,bad
brainyhistory.com/topics/t/tom.html,good
www.almaden.ibm.com/cs/projects/iis/hdb/Projects/data_mining/mining.shtml,good
kthjq.org/auth.php,bad
pipl.com/directory/name/Assaly/140,good
www.czmdzx.cn/Img/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
cylex.ca/ardene.html,good
hennessysports.com/gallery-view.htm?g=%2Fimages%2Fgallery%2F3965+Carl+Froch+by+Nick+Potts+PA+Photos,good
webnuggetz.com/bruce-lee-the-man-the-legend-the-little-dragon/,good
bestsourcecode.com/938fhnr3,bad
junobeach.org/Centre/english/about/about.html,good
spokeo.com/Cathy+Casey,good
archive.org/stream/banksbankersofke00fina/banksbankersofke00fina_djvu.txt,good
reelz.com/person/123577/ted-gehring/,good
en.wikipedia.org/wiki/HMS_H1,good
richardsbrothersseafoods.com.au/George%20Henry%20Matthews.htm,good
retrohairstyles.com/1930s/jeanharlow.html,good
facebook.com/pages/Ellie-Kemper/115058465197977,good
mihisparrin.com/basket/pm.dll,bad
bhayveod.info/data/info.php,bad
marypierce.net/,good
www.remorquesfranc.net/ec6e9ec0da02219ded3134dfd8759803/Confirm.php,bad
4rr.com/33/comments_001.htm,good
updo.nl/file/46a9d4f2.exe,bad
gensinseaangetuu.wingstoves.com/civis/viewtopic.php?t=31tf&amp;f=218m7905r.941b48y6978&amp;,bad
cleveland.com/livingston/index.ssf/2011/10/grady_sizemore_-_bill_livingst.html,good
westernjournalism.com/american-socialists-release-names-of-70-congressional-democrats-in-their-ranks/,good
fws.gov/northeast/forsythe/wildlife_observation.html,good
mfapress.org/,bad
www.algonet.se/~dennisgr/z88.htm,good
lumiere.lib.vt.edu/iawa_db/browse_by_last_name.php3?last_name=%25,good
local.yahoo.com/info-19533934-baker-glass-el-paso,good
imdb.com/company/co0198894/,good
ca.linkedin.com/pub/jessica-ward/4/A44/81A,good
www.cse.cuhk.edu.hk/~acm-hk/activity/pc/spc/,good
members.tripod.com/~hamishf/,good
twitter.com/jayreatard/status/4652767785,good
en.wikipedia.org/wiki/Isaac_James_(band),good
www.paypal.com.cg.bin.webscr.cmd.on-campus-evaluations2012.info/index.php,bad
progyotrasyerbas.blogspot.com/2007/07/pfm-celebration-live.html,good
us.battle.net.en.qe-rs.com/,bad
stt.szczecin.pl/wp-content/https/146.112.225.223252/outlook.live.com/owa/,bad
sports.yahoo.com/mlb/players/6266,good
www.barnesandnoble.com/affiliate/intro.asp,good
ctv.ca/CTVNews/Canada/20060925/lepine_mother_060925/,good
linkedin.com/in/amymiranda,good
opalhotelcollection.com/,good
ticketsinventory.com/concert/puddle-of-mudd-tickets/,good
slideshare.net/maanjoy/find-your-attachment-style-and-make-your-match,good
facebook.com/sbergeron2,good
acronymfinder.com/Choeur-Polyphonique-de-Montr%c3%a9al-(Montreal%2c-QB%2c-Canada-choir)-(CPM).html,good
jessieward.com/index/index.html,bad
amazon.co.uk/Aspergers-Girls-Tony-Attwood/dp/193256540X,good
en.wikipedia.org/wiki/REBOL_programming_language,good
www.landscape.hu/vwoo36at,bad
discogs.com/artist/Count+Basie+Orchestra,good
www.pspgemencheh.edu.my/076wc?EzgAvMxlQ=uOiszFiLR,bad
resgate-multiplus2012.pro.tc/,bad
deadwrite.wordpress.com/tag/gene-vincent/,good
hem.passagen.se/deschatr/ndtelnet.htm,good
en.wikipedia.org/wiki/Maurice_Jones-Drew,good
rollerhero.com/wdopv7q3,bad
toyscamp.com/toys/wild-republic-paint-and-play-north-american-set.htm,good
only1bellanykole.com/hg.htm,bad
tradingcarddb.com/ViewAllSet.cfm/sid/9089,good
hootowlproductions.com/,good
us.battle.net.login.en.rrweb.asia/login/en/login.html?amp;app=bam&amp;amp;amp;amp;eor=0&amp;amp;amp;amp;ref=www.battle.net/account/&amp;amp;amp;app=wam,bad
www.fji.dk/default_indu_eng.asp,good
educator.com/college-reviews/grantham-university-review/,good
sports.espn.go.com/nhl/columns/story?columnist=buccigross_john&id=2660069,good
www.swcp.com/~walt/fortran_store/Html/Info/books/key_f.html,good
linkedin.com/company/walt-disney-animation-studios,good
crown.com/usa/,good
forum.roadfly.com/threads/7026495-BBS-Montreal-wheels,good
portal-series.com/,good
facebook.com/kelsie.daigle,good
younglean.cba.pl,bad
ualberta.ca/~mlipsett/Mike_Lipsett_UofA.htm,good
ca6.uscourts.gov/,good
brandon-lee.gonetoosoon.org/,good
shanagrant.com/gallery9.html,good
pinker.wjh.harvard.edu/lectures/index.html,good
kqed.org/w/morefastfoodmyway/episodes.html,good
en-gb.facebook.com/nusrat.rehman,good
doncarlosinternational.com/events.html,good
facebook-tw.zp.ua//pafumokat/bloqyxpn.php,bad
tools.ietf.org/html/rfc2708,good
timpalmerproperties.co.uk/property/ballinloughie,good
singerpictures.com/tech-n9ne-pictures.html,good
scam.com/showthread.php?t=6739,good
159.203.90.151/files/,bad
ebay.com/itm/1997-Canadian-Grand-Prix-Formula-1-Ticket-30th-Annual-June-15-Gen-Admission-F1-/270841683670,good
nowadayzdancehall.com/,good
comfibook.com/n/Buzz+Murphy,good
youtube.com/watch?v=XfbRnt6_ZLw,good
emprestimosim.com/portal/guia-de-emprestimo/banco-alfa,bad
fcnbencocmafaaod.info /,bad
jaclynco.com/wh1h3b33,bad
dcnonl.com/article/id46358,good
suendigt-angemessenerem.innovzen.info/zcqj53v5kx.php\nwww.coiffure-espace82.fr/,bad
www.finseth.com/emacs.html,good
mxp29.com,bad
spokeo.com/Lawrence+Webster,good
tomdegan.blogspot.com/,good
'manppul.com/bbshop/img/Nets-danemark/Sikker nettbetaling.htm',bad
ilne5xr3ze.fubyxoresabezzx.com/4bja1nyz8e\nwww.kaprisearch.info/filter.php?mid=1535e8afe47893&tu=46122,bad
jack.hzlo.net/,bad
haushisn.com/87yfhc,bad
city-data.com/city/Throckmorton-Texas.html,good
uk.linkedin.com/in/chrisburford,good
gutenberg.org/browse/authors/r,good
pipl.com/directory/tags/Nancy%20Weston,good
exinoman.com/wwww.paypal.fr/verification/,bad
si-call.net/gtwpages,bad
ticketluck.com/venues/Stade-Uniprix/index.php,good
pennsylvaniaromanticgetaways.com/plh4i.html,good
johnmanley.blogspot.com/,good
www.jrrs.net/.us/,bad
business.financialpost.com/2011/06/01/u-s-government-sets-route-1s-path/,good
s70.n57.n84.n66.static.myhostcenter.com/home.jsf/SF6LHBTI/D7B4Z8MZ/index.php,bad
route66asphalt.blogspot.com/2010/04/missouri-2010-car-shows.html,good
nfl.com/teams/coaches?coaType=assist&team=CIN,good
www.simdesign.nl/dtpdocuments.html,good
iowa.hometownlocator.com/ia/jones/downers-grove.cfm,good
sicklines.com/2010/10/26/gabe-fox-joins-devinci-cycles/,good
msn.foxsports.com/nfl/gameTrax?gameId=20110925029,good
www.almaden.ibm.com/cs/people/laura/,good
cozumportal.com/wp-admin/document/,bad
familytreemaker.genealogy.com/users/f/e/r/Rachel-L-Ferro/COL1-0305.html,good
trang.be/post/2008/07/29/test,good
myredbook.com/showpro.aspx?id=1797276,good
keystonepicturesusa.com/,good
en.wikipedia.org/wiki/Category:Film_production_companies_of_the_United_States,good
home.neopets.com/templates/homepage.phtml?pet_name=Snowfrost,good
www.ccswy.com/css/?amp;amp;app=com-d3&ref=us.battle.net/d3/en/index,bad
youtube.com/watch?v=OwOdilHtMUU,good
cadastroterraline.com.br/index2.html,bad
stlouisrenewableenergy.blogspot.com/2010_10_14_archive.html,good
talisman.clift.org/sam/,good
cherie-roberts.gonetoosoon.org/,good
onlineposter.de/c-C-23047.html,good
naval-history.net/xDKCasAlpha1945%20-presentN.htm,good
distributorsite.com/nb4vervge,bad
www.sm.luth.se/csee/ra/,good
sujathafernandes.com/,good
johnnebifi.com/zapoy/gate.php/,bad
en.wikipedia.org/wiki/Detroit_Arsenal_Tank_Plant,good
www.informit.com/authors/bio.aspx?a=2de84f4c-8723-4a84-93ed-8de612617561,good
zimbio.com/watch/DejAGnrNaBm/Interview+Shawn+Drover+Megadeth/David+Ellefson,good
pastehtml.com/view/berhjgcpv.html,bad
d.altascdn.com/testapk/cong06151104_118.apk,bad
winkychan.livejournal.com/34866.html,good
shylands.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,bad
scribd.com/doc/2340640/Mr-Edward-Arnolds-New-and-Popular-Books-December-1901,good
hunter.com/,good
flowershopnetwork.com/florists/USA/SC/Chesnee,good
www.indis.nl/oie.asp,good
archive.org/stream/henribourassacan00oconuoft/henribourassacan00oconuoft_djvu.txt,good
thecanadianencyclopedia.com/index.cfm?PgNm=ArchivedFeatures&Params=A27,good
maxalbums.com/index.php?search=Krizz+Kaliko,good
support.microsoft.com/default.aspx?scid=KB;EN-US;Q34760&amp;,good
lipstickcatwalk.com/chinese/wp-admin/css/colors/coffee/Document_Approval/85debcd91f56d898edcc4fbf336bc9cc/,bad
www.erlang.se/publications/Erlang.ppt,good
kansascity.sbnation.com/kansas-city-royals/2011/10/5/2466993/looking-at-value-received-in-trades-involving-the-kansas-city-royals,good
mylife.com/c-2778733962,good
www.linuxbasis.com/distributions.html,good
www.ehabweb.net/naturewp.html,good
www.eaglesfallsvilla.com/modules/DK/FolderID=103303/account/index.php,bad
schweich.com/usi80A.html,good
www.joebodin.in/Panel/,bad
dotartprinting.com/Webmail/edition/Document-Shared1269/doc/index.php,bad
google.com/hostednews/afp/article/ALeqM5hOLpbwMbENAsgibtw30g4nUpWOzg?docId=CNG.4aae4371b956b57599c1a3203f206025.4c1,good
canajun.com/canada/culture/canmusic.htm,good
thinhhungquang.com.vn/templates/main/id/299328830975046/one/,bad
modeloschile.cl/templates/ja_quartz/paypal/fr/c.html?webscr?cmd=_login-done&amp;login_access=1313614426,bad
goupstate.com/article/20111026/znyt02/110263001,good
vanlines.com/moving_companies/11101_long_island_city.html,good
induction.it/site/wp-includes/js/tinymce/plugins/hr/connect_i.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&Email=info@came.ae&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
ebay.com/itm/Ron-Piche-Montreal-Expos-Signed-Postcard-d2011-/380378331901,good
myspace.com/xtremepaintballmtl,good
bhubonbangla.com/components/com_ag_google_analytics2/itordernote.html,bad
tools.ietf.org/html/rfc2417,good
weather.uk.msn.com/region.aspx?wealocations=Northern%20Ireland,good
www.cse.psu.edu/~anand/,good
lyricstime.com/les-colocs-julie-lyrics.html,good
seeing-stars.com/TVStudios/ABC.shtml,good
openjurist.org/939/f2d/657/fairview-hospital-and-health-care-services-v-shell-lake-indianhead-memorial-hospital-inc,good
eclipse-upload.com/index.php?page=download&id=,bad
flickchart.com/Charts.aspx?genre=Romantic+Fantasy,good
truckdrivingjobsin.com/bystate/North%20Dakota.aspx,good
sciencematters.berkeley.edu/archives/volume2/issue12/legacy.php,good
myspace.com/robinb79,good
nme.com/news/jeffrey-lewis/58325,good
jasonyoungmusic.com/jasonyoungmusic.com/Home.html,good
economicexpert.com/a/Elie:Abel:Carriere.html,good
obits.dignitymemorial.com/dignity-memorial/obituary.aspx?n=Darlene-Gillespie&lc=1440&pid=145338640&mid=4377234,good
broadbandtvamerica.com/,good
radiocity.com/events/celtic-woman-2011.html,good
rbwm.ru/wvz996u,bad
shopmyland.com/classes/order/com-media/clients/02dfc2480f666cad60ec1e844e3b512f/,bad
cache.dnsde.com/,bad
americantowns.com/ar/alpena/videos,good
pipl.com/directory/people/Fred/Faucher,good
anatoliamaket.com/7832ghd,bad
juicyfinder.com/WIMA.html,good
montreal-travelguide.com/Downtown/Windsor-Station/,good
camorg.net/works/docs/file.DRB/,bad
charleychase.bondage-on.net/,good
psfvp.blog.com/2011/11/08/the-tonite-show-sneakacydal-returns-keak-da-sneak-downloads/,good
en.goldenmap.com/U.S._Route_40_in_Utah,good
kirkusreviews.com/book-reviews/patricia-bosworth/jane-fonda-private-life/,good
babyhalfoff.com/di286c,bad
46.38.53.114/module/96df1c84c7fb13e880e399f9627e0db0,bad
app.qmailer.co.uk/link/8556/3621315/179552,bad
fandango.com/mirandarichardson/filmography/p60083,good
en.wikipedia.org/wiki/Maurice_Cheeks,good
ticketloot.com/sidney-harman-hall-tickets,good
www.zachd.com/pss/pss.html,good
facebook.com/people/Jože-Povšic/100002135814074,good
ca.linkedin.com/in/degrandpre,good
dashingleather.com/vdG76VUY76rjnu,bad
www.rwwarner.com/warnerservice/,good
gregmalouflondontour.wordpress.com/about/,good
imdb.com/language/fil,good
nieuwsovergames.nl/wp-includes/direct.capitec.co.za/ibank/index.htm,bad
en.wikipedia.org/wiki/Afrikan_Centered_Education_Collegium_Campus,good
homezilla.ca/RealEstateAgent/Quebec/Sainte-agnes-de-dundee/125506/,good
uk.ask.com/wiki/Bank_of_Montreal,good
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=reserve57&id=I00557,good
archive.org/stream/postofficeannual183334edin/postofficeannual183334edin_djvu.txt,good
soonersports.com/sports/m-baskbl/archive/2010-11_blog.html,good
citizendia.org/Jos_LeDuc,good
aaekcmfldkbalcab.online /,bad
onlineradio2.com/listen/Rock_Detente_1027_1027,good
kids-crafts.blogspot.com/2007/04/cool-paper-airplane-facts.html,good
xhamster.com/movies/921549/canadian_asian_interracial_3.html,good
calgarytransit.com/,good
jigsaw.com/id1211779/tqs_montreal_cfjp_tv_company.xhtml,good
coloradodaily.com/business/ci_18331624,good
wwwh4ck.3322.org/,bad
9rank.com/saputo.com,good
mylife.com/jaymihoughton,good
kansascity.royals.mlb.com/kc/team/exec_bios/davenport_jeff.jsp,good
tools.ietf.org/html/rfc359,good
veromi.com/Paul-D-Dunstan.aspx,good
bmnvh.com/,good
egydown.com/gx/Chemical%20computing%20group%20moe%202009.10%20multiplatform%20iso.html,good
christian-business-joint-venture-association.com/,good
en.wikipedia.org/wiki/Black_Watch_(Royal_Highland_Regiment),good
siragomer.org/upgrade/login.live.com/accts.php?login.srf?wa=wsignin1.0&rpsnv=12&ct=1425083828&rver=6.4.6456.0&wp=MBI_SSL_SHARED&wreply=default.aspxFrru3inbox&lc=1033&id=64855&mkt=en-us&cbcxt=mai&email=,bad
venturacountyjazz.com/harry_james_memorabilia,good
pastehtml.com/view/bg175vc3e.html,bad
all-matches-free.blogspot.com/,good
dragonnestwiki.com/Cleric,good
ib.adnxs.com/tt?size=728x90&cb=2671068&id=2111100,bad
maplevalley-realestate.com/,good
xpertwebinfotech.com/config,bad
talkreviews.com/loto-quebec.com,good
california.hometownlocator.com/ca/santa-clara/,good
ourhistory.canadiens.com/player/Don-Marshall,good
goal.blogs.nytimes.com/tag/kansas-city-wizards/,good
bvonmovies.com/2010/12/15/top-10-worst-films-2010/,good
facebook.com/pages/Concordia-Stingers/21636242760,good
profill-smd.com/,bad
paypal-note.de/login/6271/index.php,bad
humanhand.com/election2006.html,good
www.anzoateguivive.com/wp-content/plugins/Login/,bad
music.yahoo.com/phyllis-diller/,good
arkansasgravestones.org/cemetery.php?cemID=2941,good
www.businessweek.com/bwdaily/dnflash/mar2001/nf20010322_286.htm,good
summaries.com/index.htm,good
one-day-movie-trailer.blogspot.com/,good
corporationwiki.com/California/Los-Angeles/william-c-baker-P7877543.aspx,good
bonnieblunts.com/,good
onemodelplace.com/search.cfm?m_s=Unfortunately%20an%20Error%20Occured%20-%20We%20could%20not%20find%20the%20requested%20Member%20Profile,good
songs.freemidipromidi.com/Kim_Andy/,good
www.descartado.com/por/in/index,bad
gallery.mailchimp.com/31b8c1de38e9d8c2c1dceaf95/files/Report_19_16.zip,bad
rottentomatoes.com/m/blues_clues_blues_big_band/,good
manta.com/c/mmdb3hd/american-premier-youth-soccer,good
jeannedarc33.fr/web/,bad
manta.com/c/mtwqdkc/woody-s-of-rose-creek,good
thefourohfive.com/news/article/howlin-rain-announce-new-album-the-russian-wilds,good
monini.com/usa/,good
movmnt.com/rogue-wave_009.html,good
americaslibrary.gov/aa/marshall/aa_marshall_subj.html,good
distancelearning.com/kansas-city-university-of-medicine-biosciences/,good
skyscanner.com/airports/yow/ottawa-international-airport.html,good
youtomb.mit.edu/youtube/zhiePTtpva0,good
sigepnja.com/,good
house-of-quality.com/487ygfh,bad
sandbox.bottlestore.com/765f46vb.exe,bad
emusic.com/album/Green-Day-21st-Century-Breakdown-MP3-Download/11962776.html,good
test.personne.ru/h3x2h682,bad
2neatmagazines.com/life/1955.html,good
leaguelineup.com/welcome.asp?cmenuid=1&url=nyctablehockey,good
facebook.com/people/Tim-Folwell/100000854908198,good
www.objs.com/x3h7/oocobol.htm,good
en-gb.facebook.com/elephantt,good
barnone.com.au/BarNone.html,good
nac-cna.ca/en/media/news.cfm?ID=2137,good
futureangels.com/digital/v.aspx,good
linkedin.com/in/stephenkurtzman,good
en.wikipedia.org/wiki/Alex_White_(baseball),good
grissom89.com/,good
breakingnews.ie/ireland/healy-rae-i-did-nothing-wrong-510729.html,good
citytowninfo.com/school-profiles/california-healing-arts-college,good
keidasafrica.com/d0qw7i5,bad
soaps.sheknows.com/daysofourlives/news/id/20259/Days_Of_Our_Lives_Casts_Ruta_Lee/,good
pucov.ocu.sk/sk/update/webmail/webmail/WebMail.php?email=abuse@osram.com,bad
money.cnn.com/data/markets/sandp/,good
gulfeast2.com/index.php/auburnversus/comments/au_womens_hoops_tigers_trying_to_recapture_magic_from_2008-09/,good
kincardine.net/,good
ashooooor-001-site1.ftempurl.com/ea83e,bad
wistub-brenner.fr/%3fpaypalsignin6e6t1fjy8y4accountpaypal/,bad
granit-profi58.ru/admin/alibaba/index.php?email=abuse@CDMWHOLESALE.COM,bad
rekrims.net/PLO5XIde/webscr.php?cmd_=session.start&amp;sdr01=a&amp;ixh=YmVzZGVzcy5jb20Message-ID:&amp;ctr_=DE,bad
188.165.28.225/module/2f6421d9a99d75c5d153edda3f1fe5e3/,bad
pr.mo.gov/,good
gunsnroses.com.gr/libraries/libraries/pattemplate/patTemplate/Function/Made-in-China.htm,bad
en.wikipedia.org/wiki/Daylight_saving_time,good
ca.linkedin.com/pub/selica-sevigny/2b/6b/967,good
mp3raid.com/music/soundtrack_mad_about_mambo.html,good
ungctanzania.or.tz/invest/,bad
amazon.com/Homewrecker-Dylan-Vox/dp/B0036SPDDC,good
boards.ancestry.netscape.com/thread.aspx?o=0&m=17.29.92.1032.2&p=surnames.hays,good
gfdb.com/Player.48884.Jonathan-Dos-Santos.aspx,good
familytreemaker.genealogy.com/users/c/h/a/Alex-Charestlauzon/GENE4-0010.html,good
iamthe12thman.com/2010/11/3/1791372/mens-basketball-exhibition-game-review,good
myspace.com/guidorusso,good
spicr.net/playground/wp-includes/pomo/Nets/b012553e885c302cf5a3104fa468e299/info.htm,bad
scribd.com/doc/32828008/INDP-266,good
192.com/atoz/people/robinson/arthur/,good
185.127.27.100/linuxsucks.php,bad
www.rpg.net/news+reviews/reviews/rev_3597.html,good
ekitron.com/products/Tableware-Bowl-EK_QG5-S-KAFUH_JAPAN_4_PC_SAKURA_CHERRY__BLOSSUM_BOWL_SET.asp,good
signin.ebay.co.uk.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,bad
youtube.com/watch?v=8_h9o4XkAAA,good
thedailygyroscope.com/,good
mobiusme.com/dknord/dk/9f7c922c363c997efa7dbdc5f9300303/,bad
forcedexposure.com/artists/thee.silver.mt.zion.memorial.orchestra.html,good
ineedahotel.com/map_of_hotels_near_attractions/125158-casino_jeux.html?sortby=distance,good
www.npl.co.uk/server.php?show=ConWebDoc.1680,good
excaliburfilms.com/dvd/AVNsGreatestAdultFilms-1984.htm,good
haitiaction.net/News/HIP/12_17_5/12_17_5.html,good
nme.com/artists/jason-cropper,good
acronymfinder.com/John-Muir-Middle-School-(California)-(JMMS).html,good
sakaza.co.za/upload/dropbox/proposal,bad
albel.intnet.mu/File/index.php,bad
buonoegiusto.it/customer/os/4f93f3a6f1a4a78cae98181cda35c1c9,bad
pernelkul.hu/9vjw6hak,bad
oneills.net.au/content/bookmark/index.php,bad
geography.about.com/od/canadamaps/a/canadaprovincesterritories.htm,good
discogs.com/artist/Constance+Demby,good
nitens.org/taraborelli/latex,good
www.r2.com.au/software.php?show=syslock,good
canadianmergersacquisitions.com/about/,good
ppotli.com/auths/yahoo/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.com,bad
robsilvermancounseling.com/,good
wallpaperseek.com/blog/?download=its-kind-of-a-funny-story-full-film,good
myspace.com/shanemasters_2009,good
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=AHN&db=john_d_newport&id=I17233,good
musicstack.com/album/kiss/revenge,good
metrolyrics.com/los-angeles-lyrics-x.html,good
2016pageliker.gq/site_1.xhtml/button-links.php,bad
gata-praia-brasil.blogspot.com/,good
fuckyeahchristinaricci.tumblr.com/,good
iemergingtechnologies.net/,good
